"John Backus will pay the Third National Bank $342.65 on July 1. Find the amount he borrowed, given the interest is $17.25.",$342.65,$325.40,$315.40,$17.25,B,stemez-Business
"What is the effective yield of a $1,000 bond, maturing in one year, and purchased for $960, if it earns a nominal annual interest rate of 6% ? Give answer to nearest (1 / 10)% .",4.2%,6%,9.6%,10.4%,D,stemez-Business
"The marketing research firm of Burrows, Heller and Larimer wants to estimate the proportions of men and women who are familiar with a shoe polish. In a sample (random) of 100 men and 200 women it is found that 20 men and 60 women had used this particular shoe polish. Compute a 95% confidence interval for the difference in pro portions between men and women familiar with the product. Use this to test the hypothesis that the proportions are equal.",The proportion of women is higher,The proportions are equal,The proportions are not equal,The proportion of men is higher,B,stemez-Business
"Mr. Burke purchased three 5(1/4)% bonds with par values of $1,000 each, and interest paid semiannually. How much interest will he receive?",$78.75,$105,$52.50,$26.25,A,stemez-Business
John Wilson retired at age 62 with average yearly earnings of $5400. His wife was also 62 when he retired. How much do the Wilsons receive each month?,$294.50,$200.50,$94.00,$5400,A,stemez-Business
"Mr. Howard owns a house worth $16,500 which is assessed at the rate of 22%. His tax rates are as follows: $.41 per $100 for a local college fund $.02 per $100 for special education $.001 per $100 for health and welfare $.089 per $100 for community construction How much tax does Mr. Howard pay for each of these needs? What was the total tax?",$20.00,$14.88,$18.88,$3.23,C,stemez-Business
"Norman Stevens lives in a town where 28% of the property tax is passed along to the county government. Mr. Stevens owns a home which was assessed for $17,400. If the town's tax rate is $24.90 per $1,000, how much of his tax was passed along to the county government?",$121.31,$152.31,$312.26,$311.95,A,stemez-Business
"You have just redesigned your kitchen. The new floor dimensions are 7'6"" × 11'8"". Now you want to cover the floor with linoleum, which sells for $1.79 per running foot in 6' width, what is the best way to cover the floor? How much will it cost?",$30.99,$26.85,$20.12,$35.70,B,stemez-Business
"Suppose you are offered a used car for $2,500, less 15%. Then a second dealer offers to sell you a similar car for $2,350 less 10%, plus a $25 tune-up charge. Which is the lower offer? How much less is it?",$15,$25,$20,$10,A,stemez-Business
"A drama guild is renovating an old theater, hoping to use it for 15 years. The guild can follow one of two plans to finance the work: Plan A is to use $5,000 collected from guild members to pay for a renovation job which would be done immediately and would last 15 years. Plan B is to borrow $2,000 the year before the theater opens, and then in the 5th and 10th years of the theater's life to renovate it; each job will last five years. Interest is 6% for both plans. (a) Which plan should the guild follow? (b) If, in Plan B, the 2nd and 3rd renovation jobs will cost $3,000 each and the guild will not be able to borrow the money for any of the three jobs (i.e., the members will have to contribute), which plan should the guild follow?",Plan A,Plan B,Neither plans,Both plans,A,stemez-Business
"A gas main carrying natural gas and laid in a corrosive soil ultimately reaches the point where it develops small leaks that increase as time goes on. Assume the cost per mile of main is $8,000, that no gas is lost for the first 15 years of life, and that a main has zero net salvage value whenever retired. Assume also that the mile of main loses $60 worth of gas in the 16th year of life and that the cost of lost gas increases $60 every year thereafter. Interest or minimum attractive return is at 7%. Compare the equivalent uniform annual cost over the life of a main retired after 20 years with the equivalent uniform annual cost over the life of the main retired after 25 years.",The total annual cost of the 20-year line is lower than that of the 25-year line,The total annual cost of the 25-year line is higher than that of the 20-year line,The total annual cost of the 25-year line is equal to that of the 20-year line,The total annual cost of the 25-year line is lower than that of the 20-year line,D,stemez-Business
"Materials (10 pounds $2) $20 Labor (5 hours @ $3) 15 Overhead (5 hours @ $1.20) 6 Standard Cost per Unit $41 Last month 1,000 units were manufactured, and 800 were sold for $53 per unit. The costs actually incurred were: Materials (purchased and used, 10,500 lbs.) $21,525 Labor (5,100 hours) 15,402 Overhead 6,400 1) What is a standard cost? How is it used? 2) Find the 2 materials variances and state whether each is favorable or unfavorable. 3) Find the 2 labor variances and state whether each is favorable or unfavorable. 4) How much is the overhead variance?","Materials Price Variance $500 (unfavorable), Material Quantity Variance $950 (unfavorable), Labor rate variance $100 (unfavorable), Labor Efficiency Variance $250 (unfavorable), Overhead Variance $350 (unfavorable)","Materials Price Variance $500 (unfavorable), Material Quantity Variance $1000 (favorable), Labor rate variance $100 (favorable), Labor Efficiency Variance $300 (favorable), Overhead Variance $400 (favorable)","Materials Price Variance $525 (unfavorable), Material Quantity Variance $1000 (unfavorable), Labor rate variance $102 (unfavorable), Labor Efficiency Variance $300 (unfavorable), Overhead Variance $400 (unfavorable)","Materials Price Variance $525 (favorable), Material Quantity Variance $1000 (unfavorable), Labor rate variance $102 (unfavorable), Labor Efficiency Variance $300 (favorable), Overhead Variance $400 (unfavorable)",C,stemez-Business
"Paul owed $56.30 plus a 3% sales tax to a sporting goods store. The terms were (2/10), (n/30). If Paul paid one week after the agreement, how much did he pay?",$57.99,$56.86,$58.12,$55.17,B,stemez-Business
"Finch Analysts installed a new computer terminal in their main offices. It has been estimated that the average cost of repair will be $50 per repair and should the terminal be in service for t years, the number of breakdowns will be about t^4/3. If the replacement cost of the terminal is $250, when should Finch Analysts get a new terminal?",10 years,8.5 years,5 years,7.6 years,D,stemez-Business
"A tax of $800 is paid on a property with an assessed value of $20,000. If the tax rate is increased 1%. what will the new tax cost be?","$1,000",$900,"$1,200","$1,100",A,stemez-Business
"John's-Rent-A-Truck purchased a van for $4,500. The truck isexpected to last 100,000 miles, and then have a trade-in valueof $500. What is the cost of deprecia-tion per mile?",$0.06 per mile,$0.05 per mile,$.04 per mile,$0.03 per mile,C,stemez-Business
"A shirt inFabersClothing Store originally sold for $6.75. During a storewide sale it was reduced to $4.50. After the sale the price was changed to $5.50. Find the gross and net markdown in dollars, and the net markdown as a percent of the current price.","Gross Markdown: $1.25, Net Markdown: $2.25, Net Markdown Percentage: 22.7%","Gross Markdown: $2.25, Net Markdown: $1.00, Net Markdown Percentage: 22.7%","Gross Markdown: $2.25, Net Markdown: $1.25, Net Markdown Percentage: 27.2%","Gross Markdown: $2.25, Net Markdown: $1.25, Net Markdown Percentage: 22.7%",D,stemez-Business
"Jacob gave the Franklin Mint a 90-day note for $1250 on October 10. If it was discounted at the bank on November 15 at 6(1/2)%, what were the proceeds?","$1,250","$1,237.81","$1,200","$1,210",B,stemez-Business
"Mr. Johnson discounted a non-interest bearing draft for $850 due July 12 on July 1 at a discount rate of 5%. Assuming a 365-day year, what were his proceeds?",$847.72,$849.00,$850.00,$848.72,D,stemez-Business
"Amazing Realty bought an office building for $13,000,000. It isestimated that the building will last 20 years, and have a salvagevalue of $1,000,000. What is theannual depreciationallowance by the straight-line method?","$600,000","$580,000","$620,000","$650,000",A,stemez-Business
"A new sofa, valued at $547.50 was purchased on the installment plan with a 20% down payment, and the remainder to be paid off in 36 months. If 20% of the unpaid balance was added on as a service charge, what was the amount of each of the monthly payments?",$13.60,$14.60,$15.60,$16.60,B,stemez-Business
"Mr. Johnson, who already has a $20,000 annual salary, has purchased land for $8,000 and a house on the land for $50,000. He expects to sell the property in ten years. For the first 3 years, Johnson expects rent income from the property to be $7,000 and expenses to be $2,700. For the next 7 years, revenue will be $10,000 and expenses, $3,500. Johnson will deduct a 2% depreciation allowance on the building from his taxable incomes. If Johnson sells this property after 10 years for $61,500, what percent of his $58,000 investment will he have gained or lost from the rental and sales incomes? The current interest rate is 7%. The tax rates applied to rental and sales income, above and beyond the $20,000 salary, are: Income Rate On the first $4,00033.44% = 0.3344 On the second $4,00037.84% = 0.3784 On the third $4,00041.36% = 0.4136 On the fourth $4,00044% = 0.44 On the fifth $4,00046.64% = 0.4664",3.1%,0.89%,1.84%,2.5%,C,stemez-Business
"Daniel receives at 6.5% commission on all sales. If he received a $275.08 commission, what were his sales?",$4243,$5000,$3500,$3000,A,stemez-Business
"Given the above statement, find what would happen to the free amount if the reserve for contingencies to were to increase by $10,000.Retained Earnings: Reserved for contingencies $25,000 Reserved for plant expansion $20,000 Total reserves $45,000 Free retained earnings $50,000 Total retained earnings $95,000","$60,000","$40,000","$50,000","$30,000",B,stemez-Business
"An automobile dealer wishes to sell one of his used cars, having a case price of $1260, on the installment plan. The plan requires no down payment, but a service charge of 6% per year is charged on the unpaid balance. In addition, a charge of $20 is made to cover legal fees. If the car is to be paid off in 18 monthly payments, how much should each monthly payment be?",$59.85,$1339.85,$74.44,$70,C,stemez-Business
"The Global Bus Company purchases a bus for $40,000, and depreciates it on a straight-line basis for five years. What is the book value of the bus after 2 years of service?","$32,000","$16,000","$28,000","$24,000",D,stemez-Business
JaneCarpovheld a 60-day note for $4200 bearing interest at 5%. This note was discounted 25 days before maturity at 6%. Find the proceeds.,$4235.00,$4140.00,$4217.35,$4200.00,C,stemez-Business
A stereo system sells for $200. The cost to the store is $120. Find the dollar markup.,$150.00,$320.00,$80.00,$100.00,C,stemez-Business
"On January 1, 1964, Stead and Company purchased a delivery truck for $4,000. It is estimated that the truck will have a useful life of four years, and that at the end of that time it will have a salvage value (resale value) of $400. It is expected that the truck will be used for 72,000 miles. Find the depreciation per year, if the truck was used for 20,000 miles during the first year, 25,000 miles during the second year, 18,000 miles during the third year and 9,000 miles during the fourth year. Use the units of production method for determining depreciation.","$4,000.00","$1,200.00","$3,600.00","$2,800.00",C,stemez-Business
"A single train set costs $10 to produce no matter how many such sets are made. The demand function is p = 90 - 0.02x, where x is the number of sets sold and p the price paid by retailers. (a) What is the profit function and the amount of units that should be made to maximize the profit? (b) What price do retailers pay for the train set?","1500 sets, $70,000, $60","2000 sets, $80,000, $50","2500 sets, $90,000, $40","1000 sets, $60,000, $70",B,stemez-Business
"Jim Miller bought a vacuum cleaner priced at $69.75, with a 5% discount. The state sales tax was 3% and the city sales tax was 4%. How much did Jim pay for the cleaner?",$73.19,$70.90,$66.26,$74.39,B,stemez-Business
"A company has a permit to mine for gold in a region of New Mexico for 3 years. Management is trying to decide how to finance the machinery. One option is to rent it for $130 per month over the three years. The deal includes the fuel needed to operate the equipment. The other option is to buy the equipment now and. it after three years. The machinery costs $11,500. There is a down payment of $2,500, so that the balance due will be $11,500 - $2,500 = $9,000. This balance will be covered by a 5(1/2)% loan to be paid in equal annual installments over 15 years. The annual fuel costs for the equipment would be $375. If the minimum attractive rate of return is 5%, at what resale value (end of third year) will both options be equally economical? Make all calculations to the nearest dollar.","$7,950","$4,248","$9,937","$1,987",C,stemez-Business
"Mr. Fields is considering selling a property acquired 15 years ago for $65,000; $10,000 was for the land, and $55,000 was for the building. Mr. Fields can now sell the property for $120,000. He can also keep it and continue to collect the annual rent from the building. If Mr. Fields decides to keep the property, he will keep it for another 25 years and will, at that time, sell it for $40,000. The annual rent receipts will be $5,930 for the next twenty-five years. Should Mr. Fields sell the property now or in twenty-five years? Assume that the building, but not the land, has been depreciated using the straight line method at 2%, long term gains are taxable at a rate of 25%, Mr. Fields' income tax rate is 56%, the minimum attractive rate of return after taxes is 2(1/2)%, and taxes will hold for the next 25 years. Make all calculations to the nearest dollar.",Mr. Fields should rent the property for another 15 years,"Mr. Fields should sell the property now for $120,000",Mr. Fields should keep the property for 25 more years,Mr. Fields should sell the property after 10 years,B,stemez-Business
"If Mr. Hammer's disposable income last year was $5,000 and his total expenditures were 4,600, what was his propensity to save?",15%,8%,5%,10%,B,stemez-Business
"The Colonial Cookie Company pays on a piece-rate basis at the rate of 80 centsa piece. Mrs. Batter completed the following number of acceptable pieces last week: Monday 45, Tuesday 41, Wednesday 49, Thursday 47, and Friday 43. What were her total earnings for the week?",$180,$220,$160,$200,A,stemez-Business
"How much will it cost to cover a floor 13'6"" × 18'8"" with asphalt tile if the price is 9 (3/4) \textcent per 9"" tile?",$42.50,$43.88,$44.00,$45.00,B,stemez-Business
"A town needs $465,000 to meet its financial obligations for the year. If the assessed valuation of the property in the town is $10,000,000, what should the town's tax rate be?",4.65%,3.65%,5.65%,6.45%,A,stemez-Business
"How much must be invested in $1,000 5% bonds to have an annual income from interest of $3,000 if the bonds sell at 74(7/8)? Assume a brokerage fee of $5 a bond.","$50,000","$40,000","$45,225","$60,000",C,stemez-Business
"What is the effective yield of a 6 (3/4)% bond ($1,000 face value), purchased at 88(3/4) ? Give answer to nearest (1 / 10)%.",7.6%,6.6%,8.6%,9.6%,A,stemez-Business
"It has been found that hours of recreation (r) and wages (W) have a direct effect on productivity (P), so that : P =ar+bW. In two surveys it was found that Survey 1P = 170 : r = 51 : W = 136 Survey 2P = 425 : r = 68 : W = 204 What are the values of a and b ?","a = 51, b = 136","a = 68, b = 204","a = 170, b = 425","a = -20, b = 8.75",D,stemez-Business
What is the date of maturity of a note dated January 30with aterm of one month?,March 1,February 29 or February 28,February 30,January 31,B,stemez-Business
"A sum of money is borrowed for a term of 1 year, discounted at the rate of 6%. What is the true rate of interest charged? What would the true rate of interest be for the same sum of money discounted at an 8% rate? (Record answers to the nearest tenth of 1%.)","6.2%, 8.5%","6.4%, 8.7%","6.7%, 8.4%","6.1%, 8.2%",B,stemez-Business
Find the interest charge on a $600 loan at 6% for 60 days. Find the total amount due.,$600,$610,$606,$620,C,stemez-Business
"William Accra has found that his company's output is increasing radically each week. When t is the number of weeks of production, output is a direct function F(t) such that F (t) = - 10,000 + 50t^4 . How many weeks of work will it require them to reach an output of 190,000 ?",9 weeks,10 weeks,8 weeks,7 weeks,C,stemez-Business
"Mr. James is in the 50% income tax bracket. He can either buy, at par value, corporate bonds which yield 8% interest, ormunicipal bonds which yield 4(1/2)% interest. Which is the wiserinvestment?",municipal bonds,corporate bonds,neither municipal nor corporate bonds,both municipal and corporate bonds,A,stemez-Business
A programmer earns $6.50 an hour. His take-home pay amounts to 81% of his gross pay. Find a function for determining his take-home pay. How many hours must he work to take home $200?,42 hours,36 hours,38 hours,40 hours,C,stemez-Business
Mr.Stadeset up a sinking fund which requires $1000 deposits made over 20 years at an annual rate of 3(1/2) percent. What is the value of the fund at the end of fifteen years?,"$19,648","$19,296","$28,852","$28,280",B,stemez-Business
"Assuming that each lived for the term of the policy, compare the cost of a $5,000 20-payment life insurance policy for a young man 25 years of age with a man 45 years of age.",$2207 and $3649,$5000 and $5000,$3649 and $2207,$110.35 and $182.45,A,stemez-Business
PaulineDiNardihas a choice between buying a stereo set in New Jersey for $698.50 and buying it in New York for $684.75 plus a 4% state tax and a 2% city tax. Which stereo should she buy?,The New York stereo,The New Jersey stereo,Cannot be determined from the information given,Both are the same price,B,stemez-Business
"Dermanand Klein are the sole stockholders of the Leather Products Corporation. It is estimated that Leather Products will have a taxable income of $30,000 this year. The stock is evenly divided between Mr.Dermanand Mr. Klein, so that resulting dividends will also be equally shared. Both Mr. Dermanand Mr. Klein expect to receive from other sources a net taxable income of $12,000. All profit after taxes Leather Products makes this year will be paid out as dividends. Mr.Dermanwants to introduce a new product. Should this venture succeed, the annual income before taxes will increase by $10,000. What will be the increase in stockholders' income after taxes? Use the tables ""Federal Taxes Rates on 1949 Net Incomes of Corporations in the United States"", and ""Federal Tax Rates on 1949 Incomes of Individuals in the United States.""","$1,200","$2,000",$900,"$1,129.88",D,stemez-Business
"The McDougall Company produces and sells two qualities of carpet. The better quality carpeting sells for $6.00 per yard and has variable costs of 70 percent of sales. The other type costs $3.00 per yard and has variable costs of 60 percent of sales. Total fixed costs of both types of carpet combined are $122,200. If both carpets have the same dollar sales, how many yards of each must be sold to earn a profit of $50,000?",50000 yards and 60000 yards,45000 yards and 75000 yards,35000 yards and 70000 yards,47833(1/3) yards and 71750 yards,D,stemez-Business
Paul takes out a loan of $677.21 for 90 days at a rate of 4%. How much interest will he have to pay?,$6.77,$4.00,$7.21,$10.00,A,stemez-Business
"Friedman Brothers accepted a 60-day sight draft on April 10, for $562.50. It was discounted on April 15 at 6%, find the proceeds.",$555.34,$562.50,$557.34,$5.16,C,stemez-Business
JamesParcerdiscounted a customer's $500 note on April 25. The note was dated March 1. and must be paid within 3 months of the day issued. What is the term of discount?,55 days,30 days,37 days,92 days,C,stemez-Business
Herbie'sService Station bought a water pump from his supplier that has a list price of $40. His trade discount is $16. Find the net price.,$56,$16,$40,$24,D,stemez-Business
"Mr.Allynreceived a note for $1800 bearing interest at 6% for 90 days, dated March 31 and due June 29. On April 20, his bank discounted the note at 6%. What were the proceeds?",$1805.68,$27,$21.32,$1827,A,stemez-Business
"A cylindrical container is to be produced whose capacity is 10 cubic feet. The top and bottom of the container are to be made of a material that costs $2 per square foot, while the side of the container is made of material costing $1.50 per square foot. Find the dimensions that will minimize the total cost of the container.","r = 2.828 feet, h = 1.061 feet","r = 2 feet, h = 3 feet","r = 1.061 feet, h = 2.828 feet","r = 1.5 feet, h = 2.5 feet",C,stemez-Business
"Tom bought a new bicycle for $80. After 4 years of use, he sold it to a second-hand dealer for $15. What was the annual depreciation by the straight line method? What was the annual rate of depreciation?",$20 per year and 25%,$16.25 per year and 20.3%,$18 per year and 22.5%,$15.25 per year and 19%,B,stemez-Business
"A cylindrical container is to be produced whose capacity is 10 cubic feet. The top and bottom of the container are to be made of a material that costs $2 per square foot, while the side of the container is made of material costing $1.50 per square foot. Find the dimensions that will minimize the total cost of the container.",The radius of the cylinder is 1.061 feet and the height is 2.828 feet,The radius of the cylinder is 1.061 feet and the height is 3 feet,The radius of the cylinder is 1.5 feet and the height is 3 feet,The radius of the cylinder is 2 feet and the height is 1 foot,A,stemez-Business
"The Judith Franklyn Corporation offered on-the-job training to 1,240 employees. Their expenses for the training were as follows: part-time instruction $114,770 janitorial services $6,080 books $12,370 supplies $4,160 miscellaneous $6,150 Find the cost of the on-the-job training per employee.","$143,530",$115.75,$100.00,"$1,240",B,stemez-Business
"The following entries appeared in the ledgers of Kane's Record Store: Beginning Inventory Purchases Ending Inventory = $16,000 = $58,000 = $14,000 Find the store's rate of inventory turnover.",6 times,3 times,5 times,4 times,D,stemez-Business
"Mrs. Bracken is a widow who maintains a home for herself, her dependent father, and her two children. (a) What filing status should she claim? (b) How many exemptions is she allowed?","Single, three exemptions","Married filing jointly, four exemptions","Head of household, four exemptions","Qualifying widow(er), five exemptions",C,stemez-Business
"Margaret's Toyland can sell x bags of marbles at a price of p cents per bag where p = 20 - 0.03x. If the cost of x bags is C = 3 + 0.02x, then how many bags will the store have to sell to maximize the profit?",400 bags,300 bags,333 bags,350 bags,C,stemez-Business
"Mr. Casey purchased office furniture for $725. It has an estimated salvage value of $25.00 at the end of 10 years. Using the sum-of-the-years-digits method, find the depreciation for the fourth year.",$700,$55,$725,$89.09,D,stemez-Business
"Lucy Johnson earns $26,300 a year and supports her disabled husband and three children. Her husband does some work at home for which he earns $3,200 during the year. The Johnsons have itemized deductions amounting to $3,100 for the year. What is their federal income tax?","$22,650","$2,650","$5,228","$4,380",C,stemez-Business
A television set with a cash price of $525 is to be paid for on the installment plan with a $75 down payment and twelve monthly payments of $42.75. Calculate the carrying charge for the television set.,$63,$525,$513,$588,A,stemez-Business
"Mr. Haskell has decided to buy a rental property. The building costs $50,000 and the land costs $30,000. The annual rent income is estimated to be $10,450 and the annual expense, $3,200. Mr. Haskell plans to depreciate the building by the straight line method over 40 years. Mr. Haskell wants to choose the best of three investment plans. Plan A Pay the full $80,000 from personal account. Plan B Borrow $30,000 and pay $50,000 from personal account. Rate of interest is 4(1/2)%. Plan C Borrow $60,000 and pay $20,000 from personal account. Rate of interest is 5 (1/4)%. If the tax rate is 40%, which investment plan has the highest rate of return?",Plan A,Plan C,None of the plans,Plan B,B,stemez-Business
"Mr. Glass borrowed $250 from the ABC Finance Company. He agreed to repay the $250 in five monthly installments, with interest at 3% a month on the first $150 and 2% a month on any part of the loan over $150. What was his total interest cost?",$27,$18,$21,$24,C,stemez-Business
"Costs for producing one widget: Materials:2 parts (a) $25.00 per part Expenses :$10.00 Labor :20 operations (a) $5.00 per operation Based on the above information, which is the only valid conclusion? (A) The selling price should be $160 per widget. (B) labor rates are excessive (C) output is labor intensive (D) material costs are low",material costs are low,output is labor intensive,labor rates are excessive,The selling price should be $160 per widget,B,stemez-Business
"Costs for producing one widget: Materials:2 parts (a) $25.00 per part Expenses :$10.00 Labor :20 operations (a) $5.00 per operation Based on the above information, which is the only valid conclusion? (A) The selling price should be $160 per widget. (B) labor rates are excessive (C) output is labor intensive (D) material costs are low",(D) material costs are low,(A) The selling price should be $160 per widget,(B) labor rates are excessive,(C) output is labor intensive,D,stemez-Business
Fred Lowes is a typewriter salesman. He receives $15 for each typewriter sold. If he sells 12 typewriters what is his commission?,$165,$180,$195,$200,B,stemez-Business
"Mary Rogers is a saleswoman at a department store. She has a sales quota of $900. She receives a weekly salary of $80, plus a commission of 5% on all sales and an additional 2(1 / 2)$ on sales over her quota. What are her earnings for a week in which her sales totaled $1,200?",$147.50,$155.50,$130.00,$160.00,A,stemez-Business
"Frank Bryant is a salesman for the Fast Cool Refrigerator Co. He is compensated for all travel expenses, and is allowed a drawing account of $600 per month. He receives a monthly commission of 2% of his first $30,000 of sales, 2.5% of the next $10,000 of sales, and 3% of all sales in excess of $40,000. Find the amount due him for a month in which his travel expenses paid out of pocket are $332.75, his drawings are $600, and his sales total $41,180.",$885.40,"$1,218.15",$618.15,$332.75,C,stemez-Business
"Loretta Gould has been offered a position as salesperson for the Houston Oil Company. Her manager estimates that her sales will amount to approximately $80,000 the first year. She may accept one of two pay schedules: (1) a salary of $8,000 plus commission of 1% of sales or (2) a salary of $5,800 plus a commission of 5% of sales over $30,000. Which pay schedule is better? By how much is it better?",Schedule (2) is better by $500,Both schedules are the same,Schedule (1) is better by $500,Schedule (1) is better by $300,C,stemez-Business
"Salesmen for the Yearly Almanac Co. receive a 10% commission on all sales above $2,500, and a salary of$300 per month. What would a salesman's income be if his total sales in one month were $5,070.20?",$657.02,$457.02,$857.02,$557.02,D,stemez-Business
"Steven Fox is a salesman for the Maxi-Power Vacuum Cleaner Co. He receives $32.50 for each cleaner he sells, plus a 25% commission on all the accessories and supplies he sells. Find his total income for the month during which he sells 14 cleaners and $237.40 worth of accessories and supplies.",$237.40,$514.35,$59.35,$455.00,B,stemez-Business
"You are willing to buy a new machine for $1,000 because it will save you $150 annually for the next 10 years. What is the rate of return on this investment?",7.5%,8.0516%,10%,8.5%,B,stemez-Business
A manufacturer can produce a saw for $13 in direct costs and $10 in overhead or indirect costs. He needs to sell his saw for a minimum price. At what price must he sell his saw so that he will not incur a short term loss?,$10,$13,$23,$20,B,stemez-Business
A radio costing $38.00 plus 3% excise tax and 4% sales tax may be purchased for $10.00 down and 3 payments of $11.60. (A) What is the cash price of the radio? (B) What is the installment price of the radio?,"Cash price: $38.00, Installment price: $44.80","Cash price: $39.14, Installment price: $44.80","Cash price: $40.71, Installment price: $34.80","Cash price: $40.71, Installment price: $44.80",D,stemez-Business
A $250 stove can be purchased under the installment plan for a $25 down-payment and 12 monthly payments of $20. What is the financing charge?,$15,$20,$10,$25,A,stemez-Business
"A bulldozer that the Columbus Construction Co. purchased for $15,500, will have a trade-in value of $2,600 after five years. What is the book value at the end of the first three years, if the company uses the sum-of-the- years-digits method?","$2,580","$5,180","$15,500","$10,320",B,stemez-Business
"Circle Electronics can produce and sell x number of calculators a month. If it costs x^2 dollars to produce x number of calculators and each calculator is sold wholesale at $100, how many calculators should Circle Electronics produce monthly to maximize its profit?",75,50,100,25,B,stemez-Business
"Angela Rodriguez is single, not head of any household, and claims one exemption. She earned $9,357 duringthe year, of which $1,397 was withheld as federal tax. She has decided to take a standard deduction. Using the table for standard deductions, calculate how much additional tax Angela must pay.",$8,$6,$7,$5,B,stemez-Business
"The Business Education Department of Edison High School bought 24 new typewriters at a cost of $350 each. Assuming that the estimated life of the typewriters is four years, after which they are expected to have a disposal value of $75 each, (a) what is the annual depreciation for each typewriter, using the straight-line method (depreciation)? (b) The monthly depreciation for each? (c) The annual rate of depreciation for each during the first year? (d) The book value of each at the end of the third year?","$68.75, $5.73, 19.6%, $143.75","$60, $5, 18%, $120","$75, $4.5, 20%, $150","$70, $6, 20%, $140",A,stemez-Business
"Given that the cost of mimeographing x number of copies is C(x) = 0.005x + [(4500) / x], what is the number of copies that will minimize the cost?",500 copies,1000 copies,800 copies,949 copies,D,stemez-Business
"On April 1, Douglas, Inc. received a 6% note with a 90 day term for $800. On May 1, the note was discounted at 6%. How much did Douglas, Inc. actually receive?",$812,$800,$803.88,$808.12,C,stemez-Business
Describe a procedure that can be used to determine inventory turnover rate.,Inventory turnover rate is calculated by dividing total sales by average inventory.,Inventory turnover rate is calculated by multiplying the cost of goods sold by the average inventory.,The inventory turnover rate can be calculated by dividing the cost of goods sold by the average inventory.,Inventory turnover rate is calculated by subtracting the cost of goods sold from the average inventory.,C,stemez-Business
Describe a procedure that can be used to determine inventory turnover rate.,Add the cost of goods sold to the average inventory,Divide the cost of goods sold by the average inventory,Multiply the cost of goods sold by the average inventory,Subtract the average inventory from the cost of goods sold,B,stemez-Business
Bob's Camera Shop reduced the price of their worst selling camera by 8(1/3)%. The camera originally sold for $65. How much is the camera selling for now?,$59.58,$60.58,$58.58,$61.58,A,stemez-Business
"MaxFlaumhad a note for $2400. He discounted it 30 days before it was due. The bank paid him $2389, find the discount rate.",4%,5(1/2)%,5%,6%,B,stemez-Business
"BennetBros. accepted a draft for $3000, dated March 15, and due in 2 months after sight on March 30. They had it discounted on April 15 at 6%. Find the proceeds.",$22.50,$2977.50,$3022.50,$3000.00,B,stemez-Business
Paul took a loan of $384.75 for 60 days at 6% interest. How much interest did he pay?,$2.75,$3.85,$4.50,$6.00,B,stemez-Business
"John Cowan and his family were traveling through a state in which the sales tax was 3%. They spent $6.75, $5.50, $2.35 and $1.95 for their meals, all of which were put on one check. How much did they pay? If separate checks had been issued, how much would they have had to pay?",$16.55,$17.05,$15.05,$18.05,B,stemez-Business
"Compare the costs of a $5,000 20-year endowment policy with a $5,000 20-year limited payment policy if each were to be purchased at age 45.",$46.67,$182.45,$233.35,$50.90,D,stemez-Business
"A father, policy to age 50, takes out a 5-year term insurance policyto ensure his son's education. (a) How much is his semiannual premium for $15,000 worth ofinsurance? (b) How much will hepayin over the five years? (c) How much will he receive at the end of the five years? (d) If he died at age 51, what would his beneficiary receive?","$100.95, $1209.50, $15000, $0","$142.95, $1429.50, $15,000, $0","$142.95, $1429.50, $0, $15,000","$150, $1500, $0, $15,000",C,stemez-Business
"Williamsville has a total assessed valuation of property of $6,250,000.The town requires $360,000 for educational purposesand $115,000 for health and welfare needs. What isthe town's tax rate in dollars per $100.",$6.50 per $100,$7.60 per $100,$8.60 per $100,$7.00 per $100,B,stemez-Business
"MinnieMorellois considering investing $5,000. in 5 year savings bonds at 5(1/2) %. Broker TedTurpidis advising her to purchase mutual funds. Ms.Morellowould have to pay a fee of 5(8/10)% of the amount invested, to acquire the funds. How much interest must the fund pay to match the projected return from savings bonds?",6.77%,5.5%,5.8%,7%,A,stemez-Business
A bond yielding 5% interest pays annual interest of $2.50. What is the face value of the bond?,$55,$45,$50,$60,C,stemez-Business
"A factory can produce 699 units of type I automobile suspension struts in an hour (using a new machine) at an average cost of $1.20 per unit. It also can produce type Y struts from the machine (30 per hr.) at a cost of $1.30 per unit. Each 24 hour production day has a budget of $4,005. The factory wants to produce as many type Y struts as possible, but has a quota of 2,700 type I struts per day. (i) How many type Y struts are produced daily? (ii) Is the factory's budget sufficient?","585 type Y struts, Yes","550 type Y struts, Yes","585 type Y struts, No","600 type Y struts, Yes",A,stemez-Business
"A factory can produce 699 units of type I automobile suspension struts in an hour (using a new machine) at an average cost of $1.20 per unit. It also can produce type Y struts from the machine (30 per hr.) at a cost of $1.30 per unit. Each 24 hour production day has a budget of $4,005. The factory wants to produce as many type Y struts as possible, but has a quota of 2,700 type I struts per day. (i) How many type Y struts are produced daily? (ii) Is the factory's budget sufficient?","(i) 570, (ii) Yes","(i) 585, (ii) Yes","(i) 585, (ii) No","(i) 600, (ii) Yes",B,stemez-Business
"Mr. White received the sum of $972.50 from ABC Loan Company. If he signed a loan agreement to pay $1000 to the loan company at the end of 180 days, what is the discount rate of the loan?",7.5% per year,4.5% per year,6.5% per year,5.5% per year,D,stemez-Business
